id,sim900_LB,sim900_RB,agilent_volt
20558,0.6519999999999999,0.624,-0.000158969
20559,0.6519999999999999,0.623,0.00027903
20560,0.651,0.853,-0.004322721
20561,0.651,0.852,-0.004062823
20562,0.651,0.851,-0.003998234
20563,0.651,0.85,-0.004124202
20564,0.651,0.849,-0.004497355
20565,0.651,0.848,-0.003907963
20566,0.651,0.847,-0.003819233
20567,0.651,0.846,-0.003999132
20568,0.651,0.845,-0.003905908
20569,0.651,0.844,-0.004333379
20570,0.651,0.843,-0.00388806
20571,0.651,0.842,-0.003799844
20572,0.651,0.841,-0.003824113
20573,0.651,0.84,-0.003566013
20574,0.651,0.839,-0.003779299
20575,0.651,0.838,-0.003879842
20576,0.651,0.837,-0.003588356
20577,0.651,0.836,-0.003497444
20578,0.651,0.835,-0.00368479
20579,0.651,0.834,-0.004195469
20580,0.651,0.833,-0.00398
20581,0.651,0.832,-0.004331324
20582,0.651,0.831,-0.003970112
20583,0.651,0.83,-0.004334791
20584,0.651,0.829,-0.004209465
20585,0.651,0.828,-0.004096979
20586,0.651,0.827,-0.004282401
20587,0.651,0.826,-0.004119322
20588,0.651,0.825,-0.004537804
20589,0.651,0.824,-0.004540885
20590,0.651,0.823,-0.004557578
20591,0.651,0.822,-0.004500437
20592,0.651,0.821,-0.004307183
20593,0.651,0.82,-0.004053706
20594,0.651,0.819,-0.003502837
20595,0.651,0.818,-0.003623925
20596,0.651,0.817,-0.003472789
20597,0.651,0.816,-0.00351067
20598,0.651,0.815,-0.003456738
20599,0.651,0.814,-0.003394589
20600,0.651,0.813,-0.003250259
20601,0.651,0.8119999999999999,-0.003274785
20602,0.651,0.8109999999999999,-0.003274913
20603,0.651,0.8099999999999999,-0.002883912
20604,0.651,0.8089999999999999,-0.003196841
20605,0.651,0.8079999999999999,-0.003074212
20606,0.651,0.8069999999999999,-0.003362102
20607,0.651,0.8059999999999999,-0.003431571
20608,0.651,0.8049999999999999,-0.003913613
20609,0.651,0.8039999999999999,-0.004214602
20610,0.651,0.8029999999999999,-0.005122315
20611,0.651,0.8019999999999999,-0.005337783
20612,0.651,0.8009999999999999,-0.005274607
20613,0.651,0.7999999999999999,-0.005306452
20614,0.651,0.7989999999999999,-0.005135927
20615,0.651,0.7979999999999999,-0.004778183
20616,0.651,0.7969999999999999,-0.00494126
20617,0.651,0.7959999999999999,-0.004344036
20618,0.651,0.7949999999999999,-0.004586213
20619,0.651,0.7939999999999999,-0.004017752
20620,0.651,0.7929999999999999,-0.003868285
20621,0.651,0.792,-0.003155494
20622,0.651,0.7909999999999999,-0.0026913
20623,0.651,0.79,-0.002357055
20624,0.651,0.7889999999999999,-0.001745833
20625,0.651,0.788,-0.001872314
20626,0.651,0.7869999999999999,-0.001872057
20627,0.651,0.786,-0.002175744
20628,0.651,0.7849999999999999,-0.002191923
20629,0.651,0.784,-0.002574835
20630,0.651,0.7829999999999999,-0.002714028
20631,0.651,0.782,-0.00307036
20632,0.651,0.7809999999999999,-0.003614937
20633,0.651,0.78,-0.004203173
20634,0.651,0.779,-0.004632697
20635,0.651,0.778,-0.005028835
20636,0.651,0.777,-0.006009227
20637,0.651,0.776,-0.006582955
20638,0.651,0.775,-0.006688891
20639,0.651,0.774,-0.006562409
20640,0.651,0.773,-0.006188227
20641,0.651,0.772,-0.00513079
20642,0.651,0.771,-0.004420182
20643,0.651,0.77,-0.004431225
20644,0.651,0.769,-0.003628933
20645,0.651,0.768,-0.003294174
20646,0.651,0.767,-0.002758843
20647,0.651,0.766,-0.002666774
20648,0.651,0.765,-0.001718225
20649,0.651,0.764,-0.000910025
20650,0.651,0.763,-0.00132594
20651,0.651,0.762,-0.001073105
20652,0.651,0.761,-0.000640241
20653,0.651,0.76,-0.001174675
20654,0.651,0.759,-0.001295507
20655,0.651,0.758,-0.001168127
20656,0.651,0.757,-0.001992119
20657,0.651,0.756,-0.002406235
20658,0.651,0.755,-0.003208398
20659,0.651,0.754,-0.004279576
20660,0.651,0.753,-0.005797868
20661,0.651,0.752,-0.006222897
20662,0.651,0.751,-0.007401938
20663,0.651,0.75,-0.008141437
20664,0.651,0.749,-0.008793879
20665,0.651,0.748,-0.008808902
20666,0.651,0.747,-0.00897519
20667,0.651,0.746,-0.007970655
20668,0.651,0.745,-0.005739828
20669,0.651,0.744,-0.002874024
20670,0.651,0.743,-0.001777678
20671,0.651,0.742,-0.000853397
20672,0.651,0.741,-0.000554593
20673,0.651,0.74,-0.000312287
20674,0.651,0.739,-0.00042336
20675,0.651,0.738,8.2181e-05
20676,0.651,0.737,-0.000157428
20677,0.651,0.736,-0.000375207
20678,0.651,0.735,-0.000719982
20679,0.651,0.734,-0.001590716
20680,0.651,0.733,-0.002211312
20681,0.651,0.732,-0.002152373
20682,0.651,0.731,-0.002455287
20683,0.651,0.73,-0.002807381
20684,0.651,0.729,-0.003279536
20685,0.651,0.728,-0.004148857
20686,0.651,0.727,-0.006491785
20687,0.651,0.726,-0.008712212
20688,0.651,0.725,-0.010744392
20689,0.651,0.724,-0.009404456
20690,0.651,0.723,-0.004328371
20691,0.651,0.722,-0.002649311
20692,0.651,0.721,-0.000876511
20693,0.651,0.72,-0.000720367
20694,0.651,0.719,-0.000217908
20695,0.651,0.718,-0.000201728
20696,0.651,0.717,7.6788e-05
20697,0.651,0.716,3.0304e-05
20698,0.651,0.715,-0.000149852
20699,0.651,0.714,-0.000572185
20700,0.651,0.713,-0.000207122
20701,0.651,0.712,-0.001724132
20702,0.651,0.711,-0.002514355
20703,0.651,0.71,-0.002976494
20704,0.651,0.709,-0.003961894
20705,0.651,0.708,-0.00449209
20706,0.651,0.707,-0.004490806
20707,0.651,0.706,-0.005126553
20708,0.651,0.705,-0.008273826
20709,0.651,0.704,-0.009390973
20710,0.651,0.703,-0.011112794
20711,0.651,0.702,-0.01031859
20712,0.651,0.701,-0.007544855
20713,0.651,0.7,-0.003092574
20714,0.651,0.699,-0.001277273
20715,0.651,0.698,-0.000450968
20716,0.651,0.697,-0.00018953
20717,0.651,0.696,4.353e-05
20718,0.651,0.695,0.000142276
20719,0.651,0.694,8.4877e-05
20720,0.651,0.693,0.000275306
20721,0.651,0.692,0.000162693
20722,0.651,0.691,-3.0047e-05
20723,0.651,0.69,-0.000177973
20724,0.651,0.689,-0.000112485
20725,0.651,0.688,-0.000529553
20726,0.651,0.6869999999999999,-0.001676749
20727,0.651,0.6859999999999999,-0.002580613
20728,0.651,0.6849999999999999,-0.005600377
20729,0.651,0.6839999999999999,-0.006585908
20730,0.651,0.6829999999999999,-0.008795933
20731,0.651,0.6819999999999999,-0.008938081
20732,0.651,0.6809999999999999,-0.007703696
20733,0.651,0.6799999999999999,-0.005791191
20734,0.651,0.6789999999999999,-0.003225348
20735,0.651,0.6779999999999999,-0.001787308
20736,0.651,0.677,-0.001082607
20737,0.651,0.6759999999999999,-0.000598637
20738,0.651,0.675,-1.4253e-05
20739,0.651,0.6739999999999999,2.7993e-05
20740,0.651,0.673,2.5039e-05
20741,0.651,0.6719999999999999,0.000279929
20742,0.651,0.671,-0.000162693
20743,0.651,0.6699999999999999,-0.000114411
20744,0.651,0.669,-0.000264777
20745,0.651,0.6679999999999999,0.000162949
20746,0.651,0.667,-0.000222402
20747,0.651,0.6659999999999999,4.3915e-05
20748,0.651,0.665,-7.1908e-05
20749,0.651,0.6639999999999999,-0.000330778
20750,0.651,0.663,-0.000118135
20751,0.651,0.6619999999999999,-0.000731795
20752,0.651,0.661,-0.000658603
20753,0.651,0.6599999999999999,-0.001166586
20754,0.651,0.659,-0.000879336
20755,0.651,0.6579999999999999,-0.000843125
20756,0.651,0.657,-0.000670802
20757,0.651,0.6559999999999999,-8.6932e-05
20758,0.651,0.655,8.99e-07
20759,0.651,0.6539999999999999,1.1171e-05
20760,0.651,0.653,3.6596e-05
20761,0.651,0.6519999999999999,0.000245002
20762,0.651,0.651,-0.000170525
20763,0.651,0.6499999999999999,-5.0207e-05
20764,0.651,0.649,1.0401e-05
20765,0.651,0.6479999999999999,-7.743e-05
20766,0.651,0.647,0.000194538
20767,0.651,0.6459999999999999,-5.804e-05
20768,0.651,0.645,0.00026529
20769,0.651,0.644,-0.000244745
20770,0.651,0.643,0.000138423
20771,0.651,0.642,4.2631e-05
20772,0.651,0.641,-0.000121859
20773,0.651,0.64,-0.000368658
20774,0.651,0.639,-0.001886567
20775,0.651,0.638,-0.002332658
20776,0.651,0.637,-0.003923372
20777,0.651,0.636,-0.003800486
20778,0.651,0.635,-0.003159346
20779,0.651,0.634,-0.001445744
20780,0.651,0.633,-0.000392542
20781,0.651,0.632,-0.000399476
20782,0.651,0.631,8.6932e-05
20783,0.651,0.63,-7.833e-06
20784,0.651,0.629,4.2118e-05
20785,0.651,0.628,-0.000103111
20786,0.651,0.627,0.000124684
20787,0.651,0.626,-0.000123657
20788,0.651,0.625,0.000222659
20789,0.651,0.624,0.000221632
20790,0.651,0.623,-9.8232e-05
20791,0.6499999999999999,0.853,-0.004307183
20792,0.6499999999999999,0.852,-0.004000417
20793,0.6499999999999999,0.851,-0.004268019
20794,0.6499999999999999,0.85,-0.003921061
20795,0.6499999999999999,0.849,-0.004292417
20796,0.6499999999999999,0.848,-0.003985778
20797,0.6499999999999999,0.847,-0.004151168
20798,0.6499999999999999,0.846,-0.00424696
20799,0.6499999999999999,0.845,-0.003813327
20800,0.6499999999999999,0.844,-0.003757212
20801,0.6499999999999999,0.843,-0.004066418
20802,0.6499999999999999,0.842,-0.003761321
20803,0.6499999999999999,0.841,-0.003835284
20804,0.6499999999999999,0.84,-0.003463672
20805,0.6499999999999999,0.839,-0.003550219
20806,0.6499999999999999,0.838,-0.003667969
20807,0.6499999999999999,0.837,-0.003464571
20808,0.6499999999999999,0.836,-0.004010304
20809,0.6499999999999999,0.835,-0.004055889
20810,0.6499999999999999,0.834,-0.004154121
20811,0.6499999999999999,0.833,-0.00401467
20812,0.6499999999999999,0.832,-0.004374726
20813,0.6499999999999999,0.831,-0.004190461
20814,0.6499999999999999,0.83,-0.004034958
20815,0.6499999999999999,0.829,-0.004151939
20816,0.6499999999999999,0.828,-0.00427033
20817,0.6499999999999999,0.827,-0.004481433
20818,0.6499999999999999,0.826,-0.004240925
20819,0.6499999999999999,0.825,-0.004520982
20820,0.6499999999999999,0.824,-0.004346861
20821,0.6499999999999999,0.823,-0.00440503
20822,0.6499999999999999,0.822,-0.00409608
20823,0.6499999999999999,0.821,-0.003821673
20824,0.6499999999999999,0.82,-0.003873036
20825,0.6499999999999999,0.819,-0.003365184
20826,0.6499999999999999,0.818,-0.003478439
20827,0.6499999999999999,0.817,-0.003611983
20828,0.6499999999999999,0.816,-0.003122365
20829,0.6499999999999999,0.815,-0.003138159
20830,0.6499999999999999,0.814,-0.003433753
20831,0.6499999999999999,0.813,-0.003311766
20832,0.6499999999999999,0.8119999999999999,-0.003036332
20833,0.6499999999999999,0.8109999999999999,-0.003244994
20834,0.6499999999999999,0.8099999999999999,-0.002968918
20835,0.6499999999999999,0.8089999999999999,-0.003284544
20836,0.6499999999999999,0.8079999999999999,-0.003480751
20837,0.6499999999999999,0.8069999999999999,-0.003995023
20838,0.6499999999999999,0.8059999999999999,-0.003961766
20839,0.6499999999999999,0.8049999999999999,-0.005090984
20840,0.6499999999999999,0.8039999999999999,-0.005024854
20841,0.6499999999999999,0.8029999999999999,-0.005569688
20842,0.6499999999999999,0.8019999999999999,-0.00585655
20843,0.6499999999999999,0.8009999999999999,-0.005177531
20844,0.6499999999999999,0.7999999999999999,-0.005405454
20845,0.6499999999999999,0.7989999999999999,-0.004961164
20846,0.6499999999999999,0.7979999999999999,-0.004657223
20847,0.6499999999999999,0.7969999999999999,-0.004509426
20848,0.6499999999999999,0.7959999999999999,-0.004325417
20849,0.6499999999999999,0.7949999999999999,-0.004003241
20850,0.6499999999999999,0.7939999999999999,-0.003681837
20851,0.6499999999999999,0.7929999999999999,-0.003251928
20852,0.6499999999999999,0.792,-0.002391725
20853,0.6499999999999999,0.7909999999999999,-0.002286945
20854,0.6499999999999999,0.79,-0.001944608
20855,0.6499999999999999,0.7889999999999999,-0.001862812
20856,0.6499999999999999,0.788,-0.002106275
20857,0.6499999999999999,0.7869999999999999,-0.001858575
20858,0.6499999999999999,0.786,-0.002271536
20859,0.6499999999999999,0.7849999999999999,-0.002677946
20860,0.6499999999999999,0.784,-0.002964295
20861,0.6499999999999999,0.7829999999999999,-0.003835284
20862,0.6499999999999999,0.782,-0.00383323
20863,0.6499999999999999,0.7809999999999999,-0.004456393
20864,0.6499999999999999,0.78,-0.004972977
20865,0.6499999999999999,0.779,-0.005586637
20866,0.6499999999999999,0.778,-0.006058279
20867,0.6499999999999999,0.777,-0.006847089
20868,0.6499999999999999,0.776,-0.006645232
20869,0.6499999999999999,0.775,-0.006517338
20870,0.6499999999999999,0.774,-0.006254745
20871,0.6499999999999999,0.773,-0.005473767
20872,0.6499999999999999,0.772,-0.004551928
20873,0.6499999999999999,0.771,-0.004274311
20874,0.6499999999999999,0.77,-0.003328973
20875,0.6499999999999999,0.769,-0.003069461
20876,0.6499999999999999,0.768,-0.002369768
20877,0.6499999999999999,0.767,-0.002370153
20878,0.6499999999999999,0.766,-0.002006885
20879,0.6499999999999999,0.765,-0.001232716
20880,0.6499999999999999,0.764,-0.001136923
20881,0.6499999999999999,0.763,-0.001119974
20882,0.6499999999999999,0.762,-0.000618155
20883,0.6499999999999999,0.761,-0.001024695
20884,0.6499999999999999,0.76,-0.001265074
20885,0.6499999999999999,0.759,-0.001464491
20886,0.6499999999999999,0.758,-0.002561352
20887,0.6499999999999999,0.757,-0.002765263
20888,0.6499999999999999,0.756,-0.003508358
20889,0.6499999999999999,0.755,-0.004434949
20890,0.6499999999999999,0.754,-0.006353747
20891,0.6499999999999999,0.753,-0.007304348
20892,0.6499999999999999,0.752,-0.008221307
20893,0.6499999999999999,0.751,-0.008558122
20894,0.6499999999999999,0.75,-0.008699756
20895,0.6499999999999999,0.749,-0.009046457
20896,0.6499999999999999,0.748,-0.009050694
20897,0.6499999999999999,0.747,-0.006981404
20898,0.6499999999999999,0.746,-0.005712605
20899,0.6499999999999999,0.745,-0.003162171
20900,0.6499999999999999,0.744,-0.002249706
20901,0.6499999999999999,0.743,-0.000879849
20902,0.6499999999999999,0.742,-0.000811408
20903,0.6499999999999999,0.741,-0.000116723
20904,0.6499999999999999,0.74,-0.000261438
20905,0.6499999999999999,0.739,-0.000171809
20906,0.6499999999999999,0.738,-0.000340666
20907,0.6499999999999999,0.737,-0.000717414
20908,0.6499999999999999,0.736,-0.000628299
20909,0.6499999999999999,0.735,-0.001442662
20910,0.6499999999999999,0.734,-0.002533359
20911,0.6499999999999999,0.733,-0.003752718
20912,0.6499999999999999,0.732,-0.003883694
20913,0.6499999999999999,0.731,-0.004107894
20914,0.6499999999999999,0.73,-0.005433319
20915,0.6499999999999999,0.729,-0.005864383
20916,0.6499999999999999,0.728,-0.009154191
20917,0.6499999999999999,0.727,-0.010392168
20918,0.6499999999999999,0.726,-0.010776879
20919,0.6499999999999999,0.725,-0.009637003
20920,0.6499999999999999,0.724,-0.004974004
20921,0.6499999999999999,0.723,-0.003041853
20922,0.6499999999999999,0.722,-0.001667504
20923,0.6499999999999999,0.721,-0.000648844
20924,0.6499999999999999,0.72,-0.000185549
20925,0.6499999999999999,0.719,-0.000206608
20926,0.6499999999999999,0.718,-0.000197491
20927,0.6499999999999999,0.717,-1.5537e-05
20928,0.6499999999999999,0.716,-0.000270298
20929,0.6499999999999999,0.715,4.0577e-05
20930,0.6499999999999999,0.714,-0.000758376
20931,0.6499999999999999,0.713,-0.000823222
20932,0.6499999999999999,0.712,-0.003189008
20933,0.6499999999999999,0.711,-0.004165421
20934,0.6499999999999999,0.71,-0.005708111
20935,0.6499999999999999,0.709,-0.006425398
20936,0.6499999999999999,0.708,-0.006105148
20937,0.6499999999999999,0.707,-0.007141014
20938,0.6499999999999999,0.706,-0.008193186
20939,0.6499999999999999,0.705,-0.011620132
20940,0.6499999999999999,0.704,-0.012022946
20941,0.6499999999999999,0.703,-0.009908456
20942,0.6499999999999999,0.702,-0.007940608
20943,0.6499999999999999,0.701,-0.003929921
20944,0.6499999999999999,0.7,-0.001923806
20945,0.6499999999999999,0.699,-0.000803447
20946,0.6499999999999999,0.698,-3.146e-05
20947,0.6499999999999999,0.697,-0.000334374
20948,0.6499999999999999,0.696,0.000237426
20949,0.6499999999999999,0.695,-0.000281598
20950,0.6499999999999999,0.694,0.000193767
20951,0.6499999999999999,0.693,-0.000139066
20952,0.6499999999999999,0.692,-1.4767e-05
20953,0.6499999999999999,0.691,4.1347e-05
20954,0.6499999999999999,0.69,-0.000415399
20955,0.6499999999999999,0.689,-0.000806529
20956,0.6499999999999999,0.688,-0.001430592
20957,0.6499999999999999,0.6869999999999999,-0.002802245
20958,0.6499999999999999,0.6859999999999999,-0.005230691
20959,0.6499999999999999,0.6849999999999999,-0.006630594
20960,0.6499999999999999,0.6839999999999999,-0.008854872
20961,0.6499999999999999,0.6829999999999999,-0.009469045
20962,0.6499999999999999,0.6819999999999999,-0.006715086
20963,0.6499999999999999,0.6809999999999999,-0.004931887
20964,0.6499999999999999,0.6799999999999999,-0.003063811
20965,0.6499999999999999,0.6789999999999999,-0.002296062
20966,0.6499999999999999,0.6779999999999999,-0.001186104
20967,0.6499999999999999,0.677,-0.000701876
20968,0.6499999999999999,0.6759999999999999,-0.000311902
20969,0.6499999999999999,0.675,-0.000511576
20970,0.6499999999999999,0.6739999999999999,9.7975e-05
20971,0.6499999999999999,0.673,7.3578e-05
20972,0.6499999999999999,0.6719999999999999,-7.82e-05
20973,0.6499999999999999,0.671,-8.6547e-05
20974,0.6499999999999999,0.6699999999999999,8.1924e-05
20975,0.6499999999999999,0.669,0.000110687
20976,0.6499999999999999,0.6679999999999999,-0.000177973
20977,0.6499999999999999,0.667,0.000171938
20978,0.6499999999999999,0.6659999999999999,-1.6308e-05
20979,0.6499999999999999,0.665,-0.0005379
20980,0.6499999999999999,0.6639999999999999,-0.000356074
20981,0.6499999999999999,0.663,-0.000795999
20982,0.6499999999999999,0.6619999999999999,-0.00125737
20983,0.6499999999999999,0.661,-0.001319776
20984,0.6499999999999999,0.6599999999999999,-0.001336983
20985,0.6499999999999999,0.659,-0.000800237
20986,0.6499999999999999,0.6579999999999999,-0.000752084
20987,0.6499999999999999,0.657,-0.000205966
20988,0.6499999999999999,0.6559999999999999,8.2823e-05
20989,0.6499999999999999,0.655,-0.00014677
20990,0.6499999999999999,0.6539999999999999,9.3352e-05
20991,0.6499999999999999,0.653,2.8763e-05
20992,0.6499999999999999,0.6519999999999999,4.494e-06
20993,0.6499999999999999,0.651,0.000143046
20994,0.6499999999999999,0.6499999999999999,0.000257072
20995,0.6499999999999999,0.649,-0.000199032
20996,0.6499999999999999,0.6479999999999999,0.000210203
20997,0.6499999999999999,0.647,-0.000168214
20998,0.6499999999999999,0.6459999999999999,0.000215468
20999,0.6499999999999999,0.645,-0.000129178
21000,0.6499999999999999,0.644,0.000240764
21001,0.6499999999999999,0.643,-8.6675e-05
21002,0.6499999999999999,0.642,-0.000163848
21003,0.6499999999999999,0.641,-9.4251e-05
21004,0.6499999999999999,0.64,-0.000615586
21005,0.6499999999999999,0.639,-0.001463079
21006,0.6499999999999999,0.638,-0.003347592
21007,0.6499999999999999,0.637,-0.003693522
21008,0.6499999999999999,0.636,-0.002750111
21009,0.6499999999999999,0.635,-0.002935018
21010,0.6499999999999999,0.634,-0.0008629
21011,0.6499999999999999,0.633,-0.000394982
21012,0.6499999999999999,0.632,-0.000177459
21013,0.6499999999999999,0.631,0.000187604
21014,0.6499999999999999,0.63,-0.000102855
21015,0.6499999999999999,0.629,0.00020725
21016,0.6499999999999999,0.628,-1.4253e-05
21017,0.6499999999999999,0.627,6.7157e-05
21018,0.6499999999999999,0.626,9.5792e-05
21019,0.6499999999999999,0.625,3.0176e-05
21020,0.6499999999999999,0.624,-0.000242434
21021,0.6499999999999999,0.623,0.00018067
21022,0.649,0.853,-0.004202146
21023,0.649,0.852,-0.003967031
21024,0.649,0.851,-0.003967159
21025,0.649,0.85,-0.003922345
21026,0.649,0.849,-0.004038682
21027,0.649,0.848,-0.003886134
21028,0.649,0.847,-0.003982054
21029,0.649,0.846,-0.004112773
21030,0.649,0.845,-0.003860966
21031,0.649,0.844,-0.003977432
21032,0.649,0.843,-0.003813969
21033,0.649,0.842,-0.003532627
21034,0.649,0.841,-0.0037219
21035,0.649,0.84,-0.003512724
21036,0.649,0.839,-0.003476513
21037,0.649,0.838,-0.003620587
21038,0.649,0.837,-0.003838494
21039,0.649,0.836,-0.004077975
21040,0.649,0.835,-0.004338258
21041,0.649,0.834,-0.003994638
21042,0.649,0.833,-0.004222178
21043,0.649,0.832,-0.00430667
21044,0.649,0.831,-0.004109948
21045,0.649,0.83,-0.004451257
21046,0.649,0.829,-0.00450506
21047,0.649,0.828,-0.004310907
21048,0.649,0.827,-0.004455109
21049,0.649,0.826,-0.004313989
21050,0.649,0.825,-0.004176208
21051,0.649,0.824,-0.004290619
21052,0.649,0.823,-0.003914897
21053,0.649,0.822,-0.00383079
21054,0.649,0.821,-0.003796634
21055,0.649,0.82,-0.003730375
21056,0.649,0.819,-0.003575002
21057,0.649,0.818,-0.003205188
21058,0.649,0.817,-0.00331626
21059,0.649,0.816,-0.003088465
21060,0.649,0.815,-0.003460847
21061,0.649,0.814,-0.003315362
21062,0.649,0.813,-0.003605691
21063,0.649,0.8119999999999999,-0.003296229
21064,0.649,0.8109999999999999,-0.003245123
21065,0.649,0.8099999999999999,-0.003321782
21066,0.649,0.8089999999999999,-0.003338475
21067,0.649,0.8079999999999999,-0.003955987
21068,0.649,0.8069999999999999,-0.004514305
21069,0.649,0.8059999999999999,-0.004694975
21070,0.649,0.8049999999999999,-0.005247384
21071,0.649,0.8039999999999999,-0.005661756
21072,0.649,0.8029999999999999,-0.005697582
21073,0.649,0.8019999999999999,-0.005497394
21074,0.649,0.8009999999999999,-0.005296565
21075,0.649,0.7999999999999999,-0.00495821
21076,0.649,0.7989999999999999,-0.004462685
21077,0.649,0.7979999999999999,-0.004207924
21078,0.649,0.7969999999999999,-0.004209465
21079,0.649,0.7959999999999999,-0.004035343
21080,0.649,0.7949999999999999,-0.004035087
21081,0.649,0.7939999999999999,-0.003366083
21082,0.649,0.7929999999999999,-0.00283409
21083,0.649,0.792,-0.00253169
21084,0.649,0.7909999999999999,-0.002019341
21085,0.649,0.79,-0.001747374
21086,0.649,0.7889999999999999,-0.002010481
21087,0.649,0.788,-0.002166498
21088,0.649,0.7869999999999999,-0.002681927
21089,0.649,0.786,-0.00264456
21090,0.649,0.7849999999999999,-0.003533141
21091,0.649,0.784,-0.004049211
21092,0.649,0.7829999999999999,-0.004855484
21093,0.649,0.782,-0.004821713
21094,0.649,0.7809999999999999,-0.005621051
21095,0.649,0.78,-0.006081649
21096,0.649,0.779,-0.006404083
21097,0.649,0.778,-0.007041113
21098,0.649,0.777,-0.007144738
21099,0.649,0.776,-0.00670263
21100,0.649,0.775,-0.005839472
21101,0.649,0.774,-0.005613603
21102,0.649,0.773,-0.004354181
21103,0.649,0.772,-0.003869698
21104,0.649,0.771,-0.003540974
21105,0.649,0.77,-0.002854635
21106,0.649,0.769,-0.002787092
21107,0.649,0.768,-0.002094461
21108,0.649,0.767,-0.002079951
21109,0.649,0.766,-0.002011123
21110,0.649,0.765,-0.001212941
21111,0.649,0.764,-0.001417237
21112,0.649,0.763,-0.001112012
21113,0.649,0.762,-0.001037279
21114,0.649,0.761,-0.001435086
21115,0.649,0.76,-0.001738257
21116,0.649,0.759,-0.002121427
21117,0.649,0.758,-0.003207884
21118,0.649,0.757,-0.004820044
21119,0.649,0.756,-0.006001009
21120,0.649,0.755,-0.006613259
21121,0.649,0.754,-0.008623225
21122,0.649,0.753,-0.009488948
21123,0.649,0.752,-0.009856708
21124,0.649,0.751,-0.009779535
21125,0.649,0.75,-0.009390203
21126,0.649,0.749,-0.008658023
21127,0.649,0.748,-0.007735926
21128,0.649,0.747,-0.006585137
21129,0.649,0.746,-0.003722542
21130,0.649,0.745,-0.002641607
21131,0.649,0.744,-0.001000426
21132,0.649,0.743,-0.001050634
21133,0.649,0.742,-0.000275948
21134,0.649,0.741,-0.000461369
21135,0.649,0.74,-0.000134314
21136,0.649,0.739,-0.000344389
21137,0.649,0.738,-0.000519666
21138,0.649,0.737,-0.00091529
21139,0.649,0.736,-0.002294906
21140,0.649,0.735,-0.002807638
21141,0.649,0.734,-0.004333635
21142,0.649,0.733,-0.00597032
21143,0.649,0.732,-0.00631638
21144,0.649,0.731,-0.006563308
21145,0.649,0.73,-0.007614067
21146,0.649,0.729,-0.009091785
21147,0.649,0.728,-0.011438564
21148,0.649,0.727,-0.012256135
21149,0.649,0.726,-0.010240775
21150,0.649,0.725,-0.00769612
21151,0.649,0.724,-0.002467871
21152,0.649,0.723,-0.001679189
21153,0.649,0.722,-0.000527884
21154,0.649,0.721,-7.3706e-05
21155,0.649,0.72,9.4765e-05
21156,0.649,0.719,-0.000151521
21157,0.649,0.718,-9.117e-06
21158,0.649,0.717,0.000204553
21159,0.649,0.716,-0.000286221
21160,0.649,0.715,-0.000549842
21161,0.649,0.714,-0.000951244
21162,0.649,0.713,-0.001961814
21163,0.649,0.712,-0.004240797
21164,0.649,0.711,-0.005180612
21165,0.649,0.71,-0.006933122
21166,0.649,0.709,-0.007337349
21167,0.649,0.708,-0.007754031
21168,0.649,0.707,-0.007983368
21169,0.649,0.706,-0.009288248
21170,0.649,0.705,-0.01298074
21171,0.649,0.704,-0.013010531
21172,0.649,0.703,-0.010003093
21173,0.649,0.702,-0.004636164
21174,0.649,0.701,-0.002469797
21175,0.649,0.7,-0.000800622
21176,0.649,0.699,-0.000312287
21177,0.649,0.698,7.5375e-05
21178,0.649,0.697,-7.3963e-05
21179,0.649,0.696,3.8137e-05
21180,0.649,0.695,-9.1811e-05
21181,0.649,0.694,0.00018221
21182,0.649,0.693,-0.000272995
21183,0.649,0.692,0.000172066
21184,0.649,0.691,-0.000333218
21185,0.649,0.69,-0.000503872
21186,0.649,0.689,-0.001384493
21187,0.649,0.688,-0.001722848
21188,0.649,0.6869999999999999,-0.005450911
21189,0.649,0.6859999999999999,-0.007027887
21190,0.649,0.6849999999999999,-0.009456461
21191,0.649,0.6839999999999999,-0.009613504
21192,0.649,0.6829999999999999,-0.007327718
21193,0.649,0.6819999999999999,-0.004971308
21194,0.649,0.6809999999999999,-0.002272948
21195,0.649,0.6799999999999999,-0.002041814
21196,0.649,0.6789999999999999,-0.000991309
21197,0.649,0.6779999999999999,-0.000651669
21198,0.649,0.677,-0.000262594
21199,0.649,0.6759999999999999,-0.000117236
21200,0.649,0.675,0.000107349
21201,0.649,0.6739999999999999,7.8585e-05
21202,0.649,0.673,-0.000263493
21203,0.649,0.6719999999999999,0.000231005
21204,0.649,0.671,-2.2086e-05
21205,0.649,0.6699999999999999,-0.000340794
21206,0.649,0.669,-8.873e-05
21207,0.649,0.6679999999999999,-0.000212772
21208,0.649,0.667,-0.000163206
21209,0.649,0.6659999999999999,-0.000529938
21210,0.649,0.665,-0.000765181
21211,0.649,0.6639999999999999,-0.001078626
21212,0.649,0.663,-0.001538326
21213,0.649,0.6619999999999999,-0.001424813
21214,0.649,0.661,-0.001719381
21215,0.649,0.6599999999999999,-0.00094187
21216,0.649,0.659,-0.000819498
21217,0.649,0.6579999999999999,-1.3996e-05
21218,0.649,0.657,-0.000175148
21219,0.649,0.6559999999999999,7.7943e-05
21220,0.649,0.655,-2.1059e-05
21221,0.649,0.6539999999999999,-0.00015486
21222,0.649,0.653,0.00016128
21223,0.649,0.6519999999999999,-0.000158455
21224,0.649,0.651,0.000127509
